,sales,date,region
6137,1527.0,2018-04-11,south
6138,1581.0,2018-04-11,east
6139,1764.0,2018-04-11,west
6140,1653.0,2018-04-12,north
6141,1626.0,2018-04-12,south
6142,1782.0,2018-04-12,east
6143,1749.0,2018-04-12,west
6144,1539.0,2018-04-13,north
6145,1752.0,2018-04-13,south
6146,1674.0,2018-04-13,east
6147,1749.0,2018-04-13,west
6148,1569.0,2018-04-14,north
6149,1794.0,2018-04-14,south
6150,1674.0,2018-04-14,east
6151,1638.0,2018-04-14,west
6152,1515.0,2018-04-15,north
6153,1527.0,2018-04-15,south
6154,1602.0,2018-04-15,east
6155,1653.0,2018-04-15,west
6156,1602.0,2018-04-16,north
6157,1707.0,2018-04-16,south
6158,1548.0,2018-04-16,east
6159,1527.0,2018-04-16,west
6160,1599.0,2018-04-17,north
6161,1728.0,2018-04-17,south
6162,1704.0,2018-04-17,east
6163,1539.0,2018-04-17,west
6164,1545.0,2018-04-18,north
6165,1797.0,2018-04-18,south
6166,1515.0,2018-04-18,east
6167,1719.0,2018-04-18,west
6168,1713.0,2018-04-19,north
6169,1674.0,2018-04-19,south
6170,1767.0,2018-04-19,east
6171,1767.0,2018-04-19,west
6172,1668.0,2018-04-20,north
6173,1620.0,2018-04-20,south
6174,1677.0,2018-04-20,east
6175,1509.0,2018-04-20,west
6176,1683.0,2018-04-21,north
6177,1743.0,2018-04-21,south
6178,1644.0,2018-04-21,east
6179,1578.0,2018-04-21,west
6180,1572.0,2018-04-22,north
6181,1545.0,2018-04-22,south
6182,1557.0,2018-04-22,east
6183,1626.0,2018-04-22,west
6184,1710.0,2018-04-23,north
6185,1659.0,2018-04-23,south
6186,1665.0,2018-04-23,east
6187,1521.0,2018-04-23,west
6188,1503.0,2018-04-24,north
6189,1650.0,2018-04-24,south
6190,1689.0,2018-04-24,east
6191,1743.0,2018-04-24,west
6192,1623.0,2018-04-25,north
6193,1503.0,2018-04-25,south
6194,1758.0,2018-04-25,east
6195,1557.0,2018-04-25,west
6196,1713.0,2018-04-26,north
6197,1734.0,2018-04-26,south
6198,1740.0,2018-04-26,east
6199,1563.0,2018-04-26,west
6200,1716.0,2018-04-27,north
6201,1791.0,2018-04-27,south
6202,1674.0,2018-04-27,east
6203,1716.0,2018-04-27,west
6204,1632.0,2018-04-28,north
6205,1641.0,2018-04-28,south
6206,1584.0,2018-04-28,east
6207,1590.0,2018-04-28,west
6208,1713.0,2018-04-29,north
6209,1593.0,2018-04-29,south
6210,1740.0,2018-04-29,east
6211,1638.0,2018-04-29,west
6212,1653.0,2018-04-30,north
6213,1590.0,2018-04-30,south
6214,1593.0,2018-04-30,east
6215,1602.0,2018-04-30,west
6216,1785.0,2018-05-01,north
6217,1764.0,2018-05-01,south
6218,1506.0,2018-05-01,east
6219,1536.0,2018-05-01,west
6220,1623.0,2018-05-02,north
6221,1674.0,2018-05-02,south
6222,1791.0,2018-05-02,east
6223,1653.0,2018-05-02,west
6224,1785.0,2018-05-03,north
6225,1569.0,2018-05-03,south
6226,1500.0,2018-05-03,east
6227,1770.0,2018-05-03,west
6228,1653.0,2018-05-04,north
6229,1590.0,2018-05-04,south
6230,1671.0,2018-05-04,east
6231,1629.0,2018-05-04,west
6232,1578.0,2018-05-05,north
6233,1665.0,2018-05-05,south
6234,1575.0,2018-05-05,east
6235,1587.0,2018-05-05,west
6236,1674.0,2018-05-06,north
6237,1785.0,2018-05-06,south
6238,1719.0,2018-05-06,east
6239,1617.0,2018-05-06,west
6240,1794.0,2018-05-07,north
6241,1563.0,2018-05-07,south
6242,1728.0,2018-05-07,east
6243,1740.0,2018-05-07,west
6244,1617.0,2018-05-08,north
6245,1650.0,2018-05-08,south
6246,1728.0,2018-05-08,east
6247,1635.0,2018-05-08,west
6248,1584.0,2018-05-09,north
6249,1647.0,2018-05-09,south
6250,1551.0,2018-05-09,east
6251,1512.0,2018-05-09,west
6252,1737.0,2018-05-10,north
6253,1551.0,2018-05-10,south
6254,1515.0,2018-05-10,east
6255,1716.0,2018-05-10,west
6256,1746.0,2018-05-11,north
6257,1677.0,2018-05-11,south
6258,1584.0,2018-05-11,east
6259,1617.0,2018-05-11,west
6260,1743.0,2018-05-12,north
6261,1533.0,2018-05-12,south
6262,1521.0,2018-05-12,east
6263,1578.0,2018-05-12,west
6264,1545.0,2018-05-13,north
6265,1713.0,2018-05-13,south
6266,1665.0,2018-05-13,east
6267,1644.0,2018-05-13,west
6268,1776.0,2018-05-14,north
6269,1560.0,2018-05-14,south
6270,1644.0,2018-05-14,east
6271,1503.0,2018-05-14,west
6272,1800.0,2018-05-15,north
6273,1758.0,2018-05-15,south
6274,1701.0,2018-05-15,east
6275,1671.0,2018-05-15,west
6276,1593.0,2018-05-16,north
6277,1617.0,2018-05-16,south
6278,1626.0,2018-05-16,east
6279,1629.0,2018-05-16,west
6280,1728.0,2018-05-17,north
6281,1506.0,2018-05-17,south
6282,1590.0,2018-05-17,east
6283,1626.0,2018-05-17,west
6284,1782.0,2018-05-18,north
6285,1572.0,2018-05-18,south
6286,1539.0,2018-05-18,east
6287,1509.0,2018-05-18,west
6288,1788.0,2018-05-19,north
6289,1713.0,2018-05-19,south
6290,1626.0,2018-05-19,east
6291,1629.0,2018-05-19,west
6292,1548.0,2018-05-20,north
6293,1716.0,2018-05-20,south
6294,1752.0,2018-05-20,east
6295,1638.0,2018-05-20,west
6296,1575.0,2018-05-21,north
6297,1671.0,2018-05-21,south
6298,1626.0,2018-05-21,east
6299,1572.0,2018-05-21,west
6300,1572.0,2018-05-22,north
6301,1569.0,2018-05-22,south
6302,1581.0,2018-05-22,east
6303,1521.0,2018-05-22,west
6304,1641.0,2018-05-23,north
6305,1692.0,2018-05-23,south
6306,1713.0,2018-05-23,east
6307,1563.0,2018-05-23,west
6308,1524.0,2018-05-24,north
6309,1533.0,2018-05-24,south
6310,1695.0,2018-05-24,east
6311,1533.0,2018-05-24,west
6312,1599.0,2018-05-25,north
6313,1665.0,2018-05-25,south
6314,1713.0,2018-05-25,east
6315,1644.0,2018-05-25,west
6316,1776.0,2018-05-26,north
6317,1530.0,2018-05-26,south
6318,1650.0,2018-05-26,east
6319,1512.0,2018-05-26,west
6320,1629.0,2018-05-27,north
6321,1707.0,2018-05-27,south
6322,1521.0,2018-05-27,east
6323,1761.0,2018-05-27,west
6324,1755.0,2018-05-28,north
6325,1659.0,2018-05-28,south
6326,1800.0,2018-05-28,east
6327,1539.0,2018-05-28,west
6328,1713.0,2018-05-29,north
6329,1752.0,2018-05-29,south
6330,1629.0,2018-05-29,east
6331,1635.0,2018-05-29,west
6332,1674.0,2018-05-30,north
6333,1701.0,2018-05-30,south
6334,1614.0,2018-05-30,east
6335,1794.0,2018-05-30,west
6336,1725.0,2018-05-31,north
6337,1659.0,2018-05-31,south
6338,1536.0,2018-05-31,east
6339,1620.0,2018-05-31,west
6340,1794.0,2018-06-01,north
6341,1623.0,2018-06-01,south
6342,1665.0,2018-06-01,east
6343,1671.0,2018-06-01,west
6344,1752.0,2018-06-02,north
6345,1707.0,2018-06-02,south
6346,1797.0,2018-06-02,east
6347,1668.0,2018-06-02,west
6348,1596.0,2018-06-03,north
6349,1503.0,2018-06-03,south
6350,1578.0,2018-06-03,east
6351,1680.0,2018-06-03,west
6352,1608.0,2018-06-04,north
6353,1683.0,2018-06-04,south
6354,1572.0,2018-06-04,east
6355,1656.0,2018-06-04,west
6356,1713.0,2018-06-05,north
6357,1698.0,2018-06-05,south
6358,1557.0,2018-06-05,east
6359,1782.0,2018-06-05,west
6360,1695.0,2018-06-06,north
6361,1680.0,2018-06-06,south
6362,1761.0,2018-06-06,east
6363,1659.0,2018-06-06,west
6364,1518.0,2018-06-07,north
6365,1572.0,2018-06-07,south
6366,1785.0,2018-06-07,east
6367,1557.0,2018-06-07,west
6368,1719.0,2018-06-08,north
6369,1677.0,2018-06-08,south
6370,1695.0,2018-06-08,east
6371,1602.0,2018-06-08,west
6372,1782.0,2018-06-09,north
6373,1773.0,2018-06-09,south
6374,1656.0,2018-06-09,east
6375,1665.0,2018-06-09,west
6376,1578.0,2018-06-10,north
6377,1641.0,2018-06-10,south
6378,1737.0,2018-06-10,east
6379,1557.0,2018-06-10,west
6380,1788.0,2018-06-11,north
6381,1677.0,2018-06-11,south
6382,1698.0,2018-06-11,east
6383,1728.0,2018-06-11,west
6384,1776.0,2018-06-12,north
6385,1551.0,2018-06-12,south
6386,1548.0,2018-06-12,east
6387,1542.0,2018-06-12,west
6388,1683.0,2018-06-13,north
6389,1683.0,2018-06-13,south
6390,1572.0,2018-06-13,east
6391,1683.0,2018-06-13,west
6392,1761.0,2018-06-14,north
6393,1668.0,2018-06-14,south
6394,1599.0,2018-06-14,east
6395,1593.0,2018-06-14,west
6396,1623.0,2018-06-15,north
6397,1737.0,2018-06-15,south
6398,1593.0,2018-06-15,east
6399,1788.0,2018-06-15,west
6400,1659.0,2018-06-16,north
6401,1641.0,2018-06-16,south
6402,1575.0,2018-06-16,east
6403,1611.0,2018-06-16,west
6404,1599.0,2018-06-17,north
6405,1530.0,2018-06-17,south
6406,1608.0,2018-06-17,east
6407,1626.0,2018-06-17,west
6408,1530.0,2018-06-18,north
6409,1707.0,2018-06-18,south
6410,1611.0,2018-06-18,east
6411,1635.0,2018-06-18,west
6412,1593.0,2018-06-19,north
6413,1749.0,2018-06-19,south
6414,1623.0,2018-06-19,east
6415,1608.0,2018-06-19,west
6416,1665.0,2018-06-20,north
6417,1659.0,2018-06-20,south
6418,1734.0,2018-06-20,east
6419,1557.0,2018-06-20,west
6420,1797.0,2018-06-21,north
6421,1587.0,2018-06-21,south
6422,1557.0,2018-06-21,east
6423,1542.0,2018-06-21,west
6424,1743.0,2018-06-22,north
6425,1797.0,2018-06-22,south
6426,1686.0,2018-06-22,east
6427,1683.0,2018-06-22,west
6428,1791.0,2018-06-23,north
6429,1554.0,2018-06-23,south
6430,1695.0,2018-06-23,east
6431,1566.0,2018-06-23,west
6432,1563.0,2018-06-24,north
6433,1623.0,2018-06-24,south
6434,1530.0,2018-06-24,east
6435,1662.0,2018-06-24,west
6436,1650.0,2018-06-25,north
6437,1602.0,2018-06-25,south
6438,1548.0,2018-06-25,east
6439,1623.0,2018-06-25,west
6440,1728.0,2018-06-26,north
6441,1533.0,2018-06-26,south
6442,1503.0,2018-06-26,east
6443,1629.0,2018-06-26,west
6444,1581.0,2018-06-27,north
6445,1659.0,2018-06-27,south
6446,1707.0,2018-06-27,east
6447,1665.0,2018-06-27,west
6448,1563.0,2018-06-28,north
6449,1638.0,2018-06-28,south
6450,1692.0,2018-06-28,east
6451,1503.0,2018-06-28,west
6452,1686.0,2018-06-29,north
6453,1764.0,2018-06-29,south
6454,1629.0,2018-06-29,east
6455,1779.0,2018-06-29,west
6456,1554.0,2018-06-30,north
6457,1653.0,2018-06-30,south
6458,1515.0,2018-06-30,east
6459,1557.0,2018-06-30,west
6460,1746.0,2018-07-01,north
6461,1671.0,2018-07-01,south
6462,1716.0,2018-07-01,east
6463,1554.0,2018-07-01,west
6464,1695.0,2018-07-02,north
6465,1611.0,2018-07-02,south
6466,1680.0,2018-07-02,east
6467,1671.0,2018-07-02,west
6468,1644.0,2018-07-03,north
6469,1638.0,2018-07-03,south
6470,1623.0,2018-07-03,east
6471,1515.0,2018-07-03,west
6472,1743.0,2018-07-04,north
6473,1587.0,2018-07-04,south
6474,1764.0,2018-07-04,east
6475,1572.0,2018-07-04,west
6476,1752.0,2018-07-05,north
6477,1647.0,2018-07-05,south
6478,1575.0,2018-07-05,east
6479,1500.0,2018-07-05,west
6480,1743.0,2018-07-06,north
6481,1566.0,2018-07-06,south
6482,1758.0,2018-07-06,east
6483,1689.0,2018-07-06,west
6484,1776.0,2018-07-07,north
6485,1770.0,2018-07-07,south
6486,1695.0,2018-07-07,east
6487,1566.0,2018-07-07,west
6488,1623.0,2018-07-08,north
6489,1776.0,2018-07-08,south
6490,1515.0,2018-07-08,east
6491,1761.0,2018-07-08,west
6492,1623.0,2018-07-09,north
6493,1788.0,2018-07-09,south
6494,1542.0,2018-07-09,east
6495,1515.0,2018-07-09,west
6496,1794.0,2018-07-10,north
6497,1794.0,2018-07-10,south
6498,1755.0,2018-07-10,east
6499,1761.0,2018-07-10,west
6500,1605.0,2018-07-11,north
6501,1569.0,2018-07-11,south
6502,1638.0,2018-07-11,east
6503,1677.0,2018-07-11,west
6504,1593.0,2018-07-12,north
6505,1500.0,2018-07-12,south
6506,1539.0,2018-07-12,east
6507,1719.0,2018-07-12,west
6508,1749.0,2018-07-13,north
6509,1596.0,2018-07-13,south
6510,1680.0,2018-07-13,east
6511,1509.0,2018-07-13,west
6512,1500.0,2018-07-14,north
6513,1653.0,2018-07-14,south
6514,1620.0,2018-07-14,east
6515,1575.0,2018-07-14,west
6516,1737.0,2018-07-15,north
6517,1713.0,2018-07-15,south
6518,1698.0,2018-07-15,east
6519,1539.0,2018-07-15,west
6520,1773.0,2018-07-16,north
6521,1707.0,2018-07-16,south
6522,1554.0,2018-07-16,east
6523,1515.0,2018-07-16,west
6524,1551.0,2018-07-17,north
6525,1566.0,2018-07-17,south
6526,1788.0,2018-07-17,east
6527,1614.0,2018-07-17,west
6528,1704.0,2018-07-18,north
6529,1656.0,2018-07-18,south
6530,1530.0,2018-07-18,east
6531,1659.0,2018-07-18,west
6532,1620.0,2018-07-19,north
6533,1725.0,2018-07-19,south
6534,1704.0,2018-07-19,east
6535,1527.0,2018-07-19,west
6536,1731.0,2018-07-20,north
6537,1761.0,2018-07-20,south
6538,1644.0,2018-07-20,east
6539,1653.0,2018-07-20,west
6540,1725.0,2018-07-21,north
6541,1698.0,2018-07-21,south
6542,1662.0,2018-07-21,east
6543,1656.0,2018-07-21,west
6544,1608.0,2018-07-22,north
6545,1773.0,2018-07-22,south
6546,1659.0,2018-07-22,east
6547,1647.0,2018-07-22,west
6548,1638.0,2018-07-23,north
6549,1623.0,2018-07-23,south
6550,1719.0,2018-07-23,east
6551,1629.0,2018-07-23,west
6552,1701.0,2018-07-24,north
6553,1725.0,2018-07-24,south
6554,1752.0,2018-07-24,east
6555,1557.0,2018-07-24,west
6556,1500.0,2018-07-25,north
6557,1707.0,2018-07-25,south
6558,1533.0,2018-07-25,east
6559,1737.0,2018-07-25,west
6560,1605.0,2018-07-26,north
6561,1767.0,2018-07-26,south
6562,1551.0,2018-07-26,east
6563,1521.0,2018-07-26,west
6564,1659.0,2018-07-27,north
6565,1611.0,2018-07-27,south
6566,1695.0,2018-07-27,east
6567,1632.0,2018-07-27,west
6568,1515.0,2018-07-28,north
6569,1584.0,2018-07-28,south
6570,1596.0,2018-07-28,east
6571,1743.0,2018-07-28,west
6572,1791.0,2018-07-29,north
6573,1599.0,2018-07-29,south
6574,1749.0,2018-07-29,east
6575,1755.0,2018-07-29,west
6576,1755.0,2018-07-30,north
6577,1662.0,2018-07-30,south
6578,1509.0,2018-07-30,east
6579,1776.0,2018-07-30,west
6580,1695.0,2018-07-31,north
6581,1707.0,2018-07-31,south
6582,1548.0,2018-07-31,east
6583,1578.0,2018-07-31,west
6584,1563.0,2018-08-01,north
6585,1674.0,2018-08-01,south
6586,1554.0,2018-08-01,east
6587,1665.0,2018-08-01,west
6588,1527.0,2018-08-02,north
6589,1617.0,2018-08-02,south
6590,1548.0,2018-08-02,east
6591,1671.0,2018-08-02,west
6592,1668.0,2018-08-03,north
6593,1671.0,2018-08-03,south
6594,1719.0,2018-08-03,east
6595,1668.0,2018-08-03,west
6596,1536.0,2018-08-04,north
6597,1734.0,2018-08-04,south
6598,1743.0,2018-08-04,east
6599,1776.0,2018-08-04,west
6600,1650.0,2018-08-05,north
6601,1599.0,2018-08-05,south
6602,1614.0,2018-08-05,east
6603,1773.0,2018-08-05,west
6604,1611.0,2018-08-06,north
6605,1605.0,2018-08-06,south
6606,1554.0,2018-08-06,east
6607,1788.0,2018-08-06,west
6608,1566.0,2018-08-07,north
6609,1560.0,2018-08-07,south
6610,1551.0,2018-08-07,east
6611,1626.0,2018-08-07,west
6612,1665.0,2018-08-08,north
6613,1539.0,2018-08-08,south
6614,1506.0,2018-08-08,east
6615,1617.0,2018-08-08,west
6616,1797.0,2018-08-09,north
6617,1794.0,2018-08-09,south
6618,1620.0,2018-08-09,east
6619,1683.0,2018-08-09,west
6620,1620.0,2018-08-10,north
6621,1554.0,2018-08-10,south
6622,1701.0,2018-08-10,east
6623,1785.0,2018-08-10,west
6624,1689.0,2018-08-11,north
6625,1650.0,2018-08-11,south
6626,1533.0,2018-08-11,east
6627,1587.0,2018-08-11,west
6628,1509.0,2018-08-12,north
6629,1743.0,2018-08-12,south
6630,1719.0,2018-08-12,east
6631,1743.0,2018-08-12,west
6632,1701.0,2018-08-13,north
6633,1629.0,2018-08-13,south
6634,1638.0,2018-08-13,east
6635,1611.0,2018-08-13,west
6636,1623.0,2018-08-14,north
6637,1635.0,2018-08-14,south
6638,1716.0,2018-08-14,east
6639,1707.0,2018-08-14,west
6640,1602.0,2018-08-15,north
6641,1542.0,2018-08-15,south
6642,1800.0,2018-08-15,east
6643,1734.0,2018-08-15,west
6644,1788.0,2018-08-16,north
6645,1614.0,2018-08-16,south
6646,1743.0,2018-08-16,east
6647,1770.0,2018-08-16,west
6648,1776.0,2018-08-17,north
6649,1713.0,2018-08-17,south
6650,1623.0,2018-08-17,east
6651,1752.0,2018-08-17,west
6652,1527.0,2018-08-18,north
6653,1776.0,2018-08-18,south
6654,1689.0,2018-08-18,east
6655,1713.0,2018-08-18,west
6656,1509.0,2018-08-19,north
6657,1575.0,2018-08-19,south
6658,1701.0,2018-08-19,east
6659,1575.0,2018-08-19,west
6660,1581.0,2018-08-20,north
6661,1779.0,2018-08-20,south
6662,1662.0,2018-08-20,east
6663,1506.0,2018-08-20,west
6664,1794.0,2018-08-21,north
6665,1659.0,2018-08-21,south
6666,1644.0,2018-08-21,east
6667,1707.0,2018-08-21,west
6668,1704.0,2018-08-22,north
6669,1500.0,2018-08-22,south
6670,1539.0,2018-08-22,east
6671,1800.0,2018-08-22,west
6672,1557.0,2018-08-23,north
6673,1554.0,2018-08-23,south
6674,1788.0,2018-08-23,east
6675,1563.0,2018-08-23,west
6676,1548.0,2018-08-24,north
6677,1560.0,2018-08-24,south
6678,1734.0,2018-08-24,east
6679,1644.0,2018-08-24,west
6680,1629.0,2018-08-25,north
6681,1677.0,2018-08-25,south
6682,1764.0,2018-08-25,east
6683,1515.0,2018-08-25,west
6684,1542.0,2018-08-26,north
6685,1545.0,2018-08-26,south
6686,1668.0,2018-08-26,east
6687,1584.0,2018-08-26,west
6688,1605.0,2018-08-27,north
6689,1740.0,2018-08-27,south
6690,1602.0,2018-08-27,east
6691,1509.0,2018-08-27,west
6692,1566.0,2018-08-28,north
6693,1680.0,2018-08-28,south
6694,1656.0,2018-08-28,east
6695,1722.0,2018-08-28,west
6696,1662.0,2018-08-29,north
6697,1794.0,2018-08-29,south
6698,1734.0,2018-08-29,east
6699,1647.0,2018-08-29,west
6700,1635.0,2018-08-30,north
6701,1743.0,2018-08-30,south
6702,1665.0,2018-08-30,east
6703,1770.0,2018-08-30,west
6704,1749.0,2018-08-31,north
6705,1695.0,2018-08-31,south
6706,1644.0,2018-08-31,east
6707,1602.0,2018-08-31,west
6708,1560.0,2018-09-01,north
6709,1500.0,2018-09-01,south
6710,1719.0,2018-09-01,east
6711,1557.0,2018-09-01,west
6712,1527.0,2018-09-02,north
6713,1653.0,2018-09-02,south
6714,1506.0,2018-09-02,east
6715,1575.0,2018-09-02,west
6716,1749.0,2018-09-03,north
6717,1770.0,2018-09-03,south
6718,1674.0,2018-09-03,east
6719,1650.0,2018-09-03,west
6720,1794.0,2018-09-04,north
6721,1509.0,2018-09-04,south
6722,1785.0,2018-09-04,east
6723,1539.0,2018-09-04,west
6724,1731.0,2018-09-05,north
6725,1617.0,2018-09-05,south
6726,1656.0,2018-09-05,east
6727,1599.0,2018-09-05,west
6728,1713.0,2018-09-06,north
6729,1506.0,2018-09-06,south
6730,1758.0,2018-09-06,east
6731,1650.0,2018-09-06,west
6732,1791.0,2018-09-07,north
6733,1623.0,2018-09-07,south
6734,1776.0,2018-09-07,east
6735,1653.0,2018-09-07,west
6736,1659.0,2018-09-08,north
6737,1755.0,2018-09-08,south
6738,1533.0,2018-09-08,east
6739,1557.0,2018-09-08,west
6740,1527.0,2018-09-09,north
6741,1614.0,2018-09-09,south
6742,1638.0,2018-09-09,east
6743,1704.0,2018-09-09,west
6744,1650.0,2018-09-10,north
6745,1656.0,2018-09-10,south
6746,1782.0,2018-09-10,east
6747,1527.0,2018-09-10,west
6748,1578.0,2018-09-11,north
6749,1767.0,2018-09-11,south
6750,1749.0,2018-09-11,east
6751,1524.0,2018-09-11,west
6752,1719.0,2018-09-12,north
6753,1695.0,2018-09-12,south
6754,1740.0,2018-09-12,east
6755,1533.0,2018-09-12,west
6756,1653.0,2018-09-13,north
6757,1560.0,2018-09-13,south
6758,1677.0,2018-09-13,east
6759,1539.0,2018-09-13,west
6760,1713.0,2018-09-14,north
6761,1554.0,2018-09-14,south
6762,1743.0,2018-09-14,east
6763,1701.0,2018-09-14,west
6764,1587.0,2018-09-15,north
6765,1512.0,2018-09-15,south
6766,1698.0,2018-09-15,east
6767,1746.0,2018-09-15,west
6768,1554.0,2018-09-16,north
6769,1554.0,2018-09-16,south
6770,1782.0,2018-09-16,east
6771,1782.0,2018-09-16,west
6772,1764.0,2018-09-17,north
6773,1620.0,2018-09-17,south
6774,1545.0,2018-09-17,east
6775,1722.0,2018-09-17,west
6776,1503.0,2018-09-18,north
6777,1530.0,2018-09-18,south
6778,1737.0,2018-09-18,east
6779,1692.0,2018-09-18,west
6780,1542.0,2018-09-19,north
6781,1758.0,2018-09-19,south
6782,1779.0,2018-09-19,east
6783,1593.0,2018-09-19,west
6784,1686.0,2018-09-20,north
6785,1749.0,2018-09-20,south
6786,1662.0,2018-09-20,east
6787,1569.0,2018-09-20,west
6788,1590.0,2018-09-21,north
6789,1665.0,2018-09-21,south
6790,1716.0,2018-09-21,east
6791,1704.0,2018-09-21,west
6792,1632.0,2018-09-22,north
6793,1581.0,2018-09-22,south
6794,1758.0,2018-09-22,east
6795,1641.0,2018-09-22,west
6796,1731.0,2018-09-23,north
6797,1677.0,2018-09-23,south
6798,1728.0,2018-09-23,east
6799,1755.0,2018-09-23,west
6800,1611.0,2018-09-24,north
6801,1593.0,2018-09-24,south
6802,1797.0,2018-09-24,east
6803,1560.0,2018-09-24,west
6804,1530.0,2018-09-25,north
6805,1770.0,2018-09-25,south
6806,1611.0,2018-09-25,east
6807,1701.0,2018-09-25,west
6808,1617.0,2018-09-26,north
6809,1515.0,2018-09-26,south
6810,1713.0,2018-09-26,east
6811,1500.0,2018-09-26,west
6812,1632.0,2018-09-27,north
6813,1713.0,2018-09-27,south
6814,1743.0,2018-09-27,east
6815,1587.0,2018-09-27,west
6816,1749.0,2018-09-28,north
6817,1533.0,2018-09-28,south
6818,1653.0,2018-09-28,east
6819,1512.0,2018-09-28,west
6820,1518.0,2018-09-29,north
6821,1623.0,2018-09-29,south
6822,1701.0,2018-09-29,east
6823,1596.0,2018-09-29,west
6824,1746.0,2018-09-30,north
6825,1536.0,2018-09-30,south
6826,1659.0,2018-09-30,east
6827,1524.0,2018-09-30,west
6828,1782.0,2018-10-01,north
6829,1632.0,2018-10-01,south
6830,1755.0,2018-10-01,east
6831,1650.0,2018-10-01,west
6832,1680.0,2018-10-02,north
6833,1701.0,2018-10-02,south
6834,1800.0,2018-10-02,east
6835,1740.0,2018-10-02,west
6836,1563.0,2018-10-03,north
6837,1788.0,2018-10-03,south
6838,1536.0,2018-10-03,east
6839,1764.0,2018-10-03,west
6840,1512.0,2018-10-04,north
6841,1560.0,2018-10-04,south
6842,1626.0,2018-10-04,east
6843,1797.0,2018-10-04,west
6844,1779.0,2018-10-05,north
6845,1683.0,2018-10-05,south
6846,1713.0,2018-10-05,east
6847,1794.0,2018-10-05,west
6848,1584.0,2018-10-06,north
6849,1647.0,2018-10-06,south
6850,1596.0,2018-10-06,east
6851,1515.0,2018-10-06,west
6852,1533.0,2018-10-07,north
6853,1608.0,2018-10-07,south
6854,1794.0,2018-10-07,east
6855,1578.0,2018-10-07,west
6856,1701.0,2018-10-08,north
6857,1617.0,2018-10-08,south
6858,1779.0,2018-10-08,east
6859,1785.0,2018-10-08,west
6860,1680.0,2018-10-09,north
6861,1590.0,2018-10-09,south
6862,1551.0,2018-10-09,east
6863,1587.0,2018-10-09,west
6864,1749.0,2018-10-10,north
6865,1701.0,2018-10-10,south
6866,1599.0,2018-10-10,east
6867,1506.0,2018-10-10,west
6868,1596.0,2018-10-11,north
6869,1800.0,2018-10-11,south
6870,1749.0,2018-10-11,east
6871,1674.0,2018-10-11,west
6872,1782.0,2018-10-12,north
6873,1647.0,2018-10-12,south
6874,1542.0,2018-10-12,east
6875,1656.0,2018-10-12,west
6876,1581.0,2018-10-13,north
6877,1713.0,2018-10-13,south
6878,1722.0,2018-10-13,east
6879,1686.0,2018-10-13,west
6880,1728.0,2018-10-14,north
6881,1755.0,2018-10-14,south
6882,1503.0,2018-10-14,east
6883,1602.0,2018-10-14,west
6884,1605.0,2018-10-15,north
6885,1719.0,2018-10-15,south
6886,1548.0,2018-10-15,east
6887,1626.0,2018-10-15,west
6888,1551.0,2018-10-16,north
6889,1662.0,2018-10-16,south
6890,1650.0,2018-10-16,east
6891,1788.0,2018-10-16,west
6892,1536.0,2018-10-17,north
